ESTACION;FECHA;HORA_LOCAL;TEMPERATURA (C);HUMEDAD RELATIVA (%);PRESION ESTACION (hPa)
10100;19/11/2021;19;28.7;23;954.6
10100;19/11/2021;20;26.1;29;955.4
10100;19/11/2021;21;22.1;46;956.2
10100;19/11/2021;22;18.8;62;957.4
10100;19/11/2021;23;19.1;58;958
10100;20/11/2021;0;18.8;52;958.2
10100;20/11/2021;1;18.4;53;958.2
10100;20/11/2021;2;18.9;46;957.7
10100;20/11/2021;3;19.5;50;957.2
10100;20/11/2021;4;17.9;54;956.8
10100;20/11/2021;5;16.9;57;956.6
10100;20/11/2021;6;15.8;56;957
10100;20/11/2021;7;15.7;64;957.6
10100;20/11/2021;8;23.7;39;957.8
10100;20/11/2021;9;26.7;21;958.1
10100;20/11/2021;10;28.9;20;958
10100;20/11/2021;11;29.7;21;957.6
10100;20/11/2021;12;30.9;19;957
10100;20/11/2021;13;31.7;18;956.6
10100;20/11/2021;14;31.9;20;955.8
10100;20/11/2021;15;32.6;21;955
10100;20/11/2021;16;32.9;21;954.2
10100;20/11/2021;17;32.6;17;953.8
10100;20/11/2021;18;31.5;18;953.4
10100;20/11/2021;19;29.8;21;953.4
10100;20/11/2021;20;26.7;26;954.1
10100;20/11/2021;21;23.8;35;955
10100;20/11/2021;22;22.7;36;955.7
10100;20/11/2021;23;21;40;956.2
10100;21/11/2021;0;22.2;41;956.2
10100;21/11/2021;1;21.2;44;956.5
10100;21/11/2021;2;15.6;66;956.1
10100;21/11/2021;3;15.4;68;955.4
10100;21/11/2021;4;14.2;71;955.4
10100;21/11/2021;5;14.4;70;955.2
10100;21/11/2021;6;17.2;64;955.4
10100;21/11/2021;7;21.3;45;955.6
10100;21/11/2021;8;24.4;36;955.6
10100;21/11/2021;9;26.5;30;955.7
10100;21/11/2021;10;29.8;32;955.3
10100;21/11/2021;11;30.9;32;954.8
10100;21/11/2021;12;31.9;31;954.2
10100;21/11/2021;13;33.7;27;953.3
10100;21/11/2021;14;34;26;952.5
10100;21/11/2021;15;34.3;25;951.8
10100;21/11/2021;16;34.7;25;950.8
10100;21/11/2021;17;34.1;26;949.8
10100;21/11/2021;18;33.2;25;949.4
10100;21/11/2021;19;31.6;30;949.4
10100;21/11/2021;20;29.6;31;950.1
10100;21/11/2021;21;26;41;950.8
10100;21/11/2021;22;21.5;53;951.2
10100;21/11/2021;23;24;46;951.2
10100;22/11/2021;0;22.3;52;951.2
10100;22/11/2021;1;20.7;60;950.8
10100;22/11/2021;2;21;53;950.4
10100;22/11/2021;3;21.9;50;949.8
10100;22/11/2021;4;18.1;64;949.4
10100;22/11/2021;5;18.4;62;949.8
10100;22/11/2021;6;19.5;65;951.2
10100;22/11/2021;7;19.7;65;952.1
10100;22/11/2021;8;23.7;55;952.6
10100;22/11/2021;9;25.7;46;952.6
10100;22/11/2021;10;28;41;952.4
10100;22/11/2021;11;29.8;32;952.2
10100;22/11/2021;12;32;33;952.2
10100;22/11/2021;13;33.3;31;951.8
10100;22/11/2021;14;34.4;30;951.4
10100;22/11/2021;15;34.9;31;951
10100;22/11/2021;16;35.2;28;950.6
10100;22/11/2021;17;34.4;29;950.9
10100;22/11/2021;18;33.4;28;951.2
10100;22/11/2021;19;30.9;33;952.5
10100;22/11/2021;20;28.7;37;954
10100;22/11/2021;21;27.7;39;955.7
10100;22/11/2021;22;25.8;40;957.2
10100;22/11/2021;23;24.6;46;957.7
10100;23/11/2021;0;22.2;52;958.2
10100;23/11/2021;1;22.1;51;958.5
10100;23/11/2021;2;22.4;47;958.9
10100;23/11/2021;3;19.5;74;959.8
10100;23/11/2021;4;18.3;81;960.5
10100;23/11/2021;5;18.7;83;960.5
10100;23/11/2021;6;17.5;83;960.6
10100;23/11/2021;7;18.4;71;961.2
10100;23/11/2021;8;18.6;67;962.4
10100;23/11/2021;9;20.6;59;962.5
10100;23/11/2021;10;23;53;962.6
10100;23/11/2021;11;23.8;49;962.2
10100;23/11/2021;12;25.6;46;961.6
10100;23/11/2021;13;26.4;43;960.5
10100;23/11/2021;14;27.8;41;959.4
10100;23/11/2021;15;28.2;39;958.5
10100;23/11/2021;16;28.6;36;957.7
10100;23/11/2021;17;28.4;34;956.8
10100;23/11/2021;18;28;32;956.4
10100;23/11/2021;19;27;37;956.2
10100;23/11/2021;20;24.6;41;956.6
10100;23/11/2021;21;20.4;58;957
10100;23/11/2021;22;18;63;957.6
10100;23/11/2021;23;17.4;65;957.7
10100;24/11/2021;0;20;56;957.3
10100;24/11/2021;1;19.2;61;956.9
10100;24/11/2021;2;18.4;67;955.8
10100;24/11/2021;3;18.7;68;954.8
10100;24/11/2021;4;16.2;78;954.1
10100;24/11/2021;5;16.7;83;953.7
10100;24/11/2021;6;17.8;75;953.8
10100;24/11/2021;7;18.3;75;954
10100;24/11/2021;8;23.1;47;954.1
10100;24/11/2021;9;25;46;954.1
10100;24/11/2021;10;27;44;953.6
10100;24/11/2021;11;28.4;42;952.8
10100;24/11/2021;12;30.2;40;952
10100;24/11/2021;13;31.4;38;950.5
10100;24/11/2021;14;32.2;37;949.6
10100;24/11/2021;15;31.8;37;948.8
10100;24/11/2021;16;31.2;39;948.2
10100;24/11/2021;17;30.8;42;947.3
10100;24/11/2021;18;29.8;44;946.9
10100;24/11/2021;19;29.8;46;946.9
10100;24/11/2021;20;28.3;50;947.2
10100;24/11/2021;21;26.1;59;947.6
10100;24/11/2021;22;21.9;73;949.4
10100;24/11/2021;23;23.8;71;951
10100;25/11/2021;0;20.2;81;952.6
10100;25/11/2021;1;18.5;90;952.2
10100;25/11/2021;2;18.4;92;951.3
10100;25/11/2021;3;17.1;96;949.8
10100;25/11/2021;4;18.9;92;950.9
10100;25/11/2021;5;15.6;91;951
10100;25/11/2021;6;15.6;91;951
10100;25/11/2021;7;16;94;952.5
10100;25/11/2021;8;21.2;76;953
10100;25/11/2021;9;24.2;56;953.3
10100;25/11/2021;10;27.2;36;953.7
10100;25/11/2021;11;27.8;37;953.8
10100;25/11/2021;12;29.2;33;953.4
10100;25/11/2021;13;30.2;28;953.3
10100;25/11/2021;14;31.6;26;953
10100;25/11/2021;15;32;25;952.5
10100;25/11/2021;16;32;26;952.1
10100;25/11/2021;17;31;24;952.1
10100;25/11/2021;18;30.4;24;952.4
10100;25/11/2021;19;28.5;39;953
10100;25/11/2021;20;27.1;24;953.8
10100;25/11/2021;21;23.6;39;955
10100;25/11/2021;22;21.4;47;956.2
10100;25/11/2021;23;18.9;53;956.8
10100;26/11/2021;0;16.3;61;957.3
10100;26/11/2021;1;14.6;68;957.2
10100;26/11/2021;2;13.5;70;956.6
10100;26/11/2021;3;12.7;73;956.1
10100;26/11/2021;4;12.5;75;955.8
10100;26/11/2021;5;10.9;84;956.2
10100;26/11/2021;6;11.6;81;956.4
10100;26/11/2021;7;14.4;77;956.8
10100;26/11/2021;8;18.9;67;957.3
10100;26/11/2021;9;23.7;53;957.4
10100;26/11/2021;10;25.8;43;957
10100;26/11/2021;11;27.2;38;956.2
10100;26/11/2021;12;29.1;30;955.6
10100;26/11/2021;13;30.3;30;954.8
10100;26/11/2021;14;31.2;29;953.8
10100;26/11/2021;15;31.9;26;952.9
10100;26/11/2021;16;32.4;26;951.7
10100;26/11/2021;17;32.1;24;950.9
10100;26/11/2021;18;31.2;27;950.6
10100;26/11/2021;19;29;29;951
10100;26/11/2021;20;26.1;33;951.4
10100;26/11/2021;21;22.1;44;952.4
10100;26/11/2021;22;19.6;50;953
10100;26/11/2021;23;19.8;52;953.4
10100;27/11/2021;0;20.8;53;953.3
10100;27/11/2021;1;21.2;59;952.9
10100;27/11/2021;2;20.6;64;952
10100;27/11/2021;3;20.9;59;951.6
10100;27/11/2021;4;20.8;57;951.3
10100;27/11/2021;5;20.5;62;951.2
10100;27/11/2021;6;20;66;951.2
10100;27/11/2021;7;20.3;65;951.4
10100;27/11/2021;8;22.6;54;951.7
10100;27/11/2021;9;23.9;47;951.8
10100;27/11/2021;10;25.2;44;951.4
10100;27/11/2021;11;27.5;37;950.8
10100;27/11/2021;12;28.5;35;949.8
10100;27/11/2021;13;29.7;35;949
10100;27/11/2021;14;30.6;33;948.2
10100;27/11/2021;15;31;33;947.3
10100;27/11/2021;16;30;34;947
10100;27/11/2021;17;30.7;33;946.6
10100;27/11/2021;18;29.2;35;946.1
10100;27/11/2021;19;28.2;39;946.2
10100;27/11/2021;20;26.8;44;947.3
10100;27/11/2021;21;18.8;82;951.7
10100;27/11/2021;22;17.7;97;954
10100;27/11/2021;23;16.5;97;954.5
10100;28/11/2021;0;16.2;98;956.2
10100;28/11/2021;1;15.5;97;955.4
10100;28/11/2021;2;15.3;97;956.6
10100;28/11/2021;3;14.9;98;955.8
10100;28/11/2021;4;13.6;96;955.4
10100;28/11/2021;5;14;98;955.8
10100;28/11/2021;6;14;98;955.8
10100;28/11/2021;7;14.2;96;955.8
10100;28/11/2021;8;16.2;88;956.6
10100;28/11/2021;9;19.2;65;956.6
10100;28/11/2021;10;21;60;956.6
10100;28/11/2021;11;22.3;54;956.6
10100;28/11/2021;12;25;47;956.2
10100;28/11/2021;13;24.8;45;955.8
10100;28/11/2021;14;25;44;955.3
10100;28/11/2021;15;23.6;43;954.5
10100;28/11/2021;16;24.7;33;954.1
10100;28/11/2021;17;24.7;33;953.6
10100;28/11/2021;18;25.3;32;953.7
10100;28/11/2021;19;23.2;44;954
10100;28/11/2021;20;20.8;55;954.2
10100;28/11/2021;21;19;63;954.9
10100;28/11/2021;22;15.7;80;955.4
10100;28/11/2021;23;15.6;80;955.7
10100;29/11/2021;0;14.5;82;955.6
10100;29/11/2021;1;14;85;955.3
10100;29/11/2021;2;13.6;86;955
10100;29/11/2021;3;12.9;88;954.6
10100;29/11/2021;4;12.7;88;954.6
10100;29/11/2021;5;12.9;87;954.5
10100;29/11/2021;6;12.4;88;954.8
10100;29/11/2021;7;14;87;955
10100;29/11/2021;8;18.2;75;955.4
10100;29/11/2021;9;21.1;57;956
10100;29/11/2021;10;23.2;46;955.8
10100;29/11/2021;11;24;42;955.6
10100;29/11/2021;12;25.3;34;955
10100;29/11/2021;13;26.7;33;954.4
10100;29/11/2021;14;27.6;31;953.7
10100;29/11/2021;15;27.8;31;952.6
10100;29/11/2021;16;28.6;28;952
10100;29/11/2021;17;28.7;29;951.4
10100;29/11/2021;18;28.4;28;951
10100;29/11/2021;19;27.2;27;951.2
10100;29/11/2021;20;23.8;43;951.6
10100;29/11/2021;21;18.6;61;952.4
10100;29/11/2021;22;17.2;66;953.4
10100;29/11/2021;23;17.5;62;954.5
10100;30/11/2021;0;16.4;70;954.8
10100;30/11/2021;1;16.9;63;954.4
10100;30/11/2021;2;17.2;58;953.6
10100;30/11/2021;3;15.6;67;953.2
10100;30/11/2021;4;14.8;73;952.9
10100;30/11/2021;5;15.4;67;952.6
10100;30/11/2021;6;14.9;71;953.2
10100;30/11/2021;7;16.1;67;953.8
10100;30/11/2021;8;22.2;46;954.2
10100;30/11/2021;9;25.1;39;954.5
10100;30/11/2021;10;27.8;25;954.4
10100;30/11/2021;11;29;25;954.1
10100;30/11/2021;12;30.2;26;953.8
10100;30/11/2021;13;30.1;23;953.8
10100;30/11/2021;14;31.2;24;952.1
10100;30/11/2021;15;30;25;951.6
10100;30/11/2021;16;31.6;23;950.6
10100;30/11/2021;17;30.6;24;949.7
10100;30/11/2021;18;30.1;24;949.2
10100;30/11/2021;19;28;29;949.4
10100;30/11/2021;20;25.8;37;951
10100;30/11/2021;21;23.8;43;952.4
10100;30/11/2021;22;21.4;53;954.2
10100;30/11/2021;23;21.1;58;955.8
10100;01/12/2021;0;19;77;958
10100;01/12/2021;1;18.6;79;958.1
10100;01/12/2021;2;17.1;93;957.8
10100;01/12/2021;3;16.4;96;957
10100;01/12/2021;4;16.3;96;956.4
10100;01/12/2021;5;15.6;97;956.2
10100;01/12/2021;6;15.8;97;954.2
10100;01/12/2021;7;17;91;956.1
10100;01/12/2021;8;17.2;94;955.6
10100;01/12/2021;9;18.2;89;956.1
10100;01/12/2021;10;21;76;955.4
10100;01/12/2021;11;21.5;81;956.2
10100;01/12/2021;12;22.1;81;955.8
10100;01/12/2021;13;24.9;66;955.2
10100;01/12/2021;14;25;64;954.8
10100;01/12/2021;15;26.1;63;954.1
10100;01/12/2021;16;27.6;53;953.2
10100;01/12/2021;17;27.6;50;952.4
10100;01/12/2021;18;27.3;48;952.6
10100;01/12/2021;19;25.6;53;953.3
10100;01/12/2021;20;23.7;65;954.1
10100;01/12/2021;21;21.2;74;954.9
10100;01/12/2021;22;19.2;81;955.8
10100;01/12/2021;23;18.4;84;956.8
10100;02/12/2021;0;18.2;87;957.4
10100;02/12/2021;1;18;88;957.6
10100;02/12/2021;2;17.2;89;957
10100;02/12/2021;3;16.8;89;956.6
10100;02/12/2021;4;14.4;93;956.4
10100;02/12/2021;5;13.8;93;956.5
10100;02/12/2021;6;14.3;93;956.8
10100;02/12/2021;7;16.6;84;957
10100;02/12/2021;8;21.6;68;957.3
10100;02/12/2021;9;24.7;44;957.6
10100;02/12/2021;10;26.2;46;957.4
10100;02/12/2021;11;27.3;42;957.4
10100;02/12/2021;12;28.6;40;957
10100;02/12/2021;13;28.1;40;956.8
10100;02/12/2021;14;29.2;39;956
10100;02/12/2021;15;29.7;38;955
10100;02/12/2021;16;30.2;36;954.2
10100;02/12/2021;17;30.1;37;953.4
10100;02/12/2021;18;29.2;40;953.2
10100;02/12/2021;19;27.1;46;953.3
10100;02/12/2021;20;25.6;49;954
10100;02/12/2021;21;23.4;55;954.6
10100;02/12/2021;22;21;65;955.3
10100;02/12/2021;23;21;64;956
10100;03/12/2021;0;19.8;70;955.8
10100;03/12/2021;1;19.8;71;955.3
10100;03/12/2021;2;19.9;71;954.2
10100;03/12/2021;3;20.6;66;953.7
10100;03/12/2021;4;19.3;67;953.2
10100;03/12/2021;5;19.8;63;953
10100;03/12/2021;6;19;71;953.4
10100;03/12/2021;7;20.9;65;954
10100;03/12/2021;8;22.7;58;954.6
10100;03/12/2021;9;24;53;955.3
10100;03/12/2021;10;25.3;54;955
10100;03/12/2021;11;26.3;50;955
10100;03/12/2021;12;27.5;45;954.4
10100;03/12/2021;13;28.1;42;954
10100;03/12/2021;14;30.4;37;953.6
10100;03/12/2021;15;29.4;38;953.3
10100;03/12/2021;16;30.3;36;952.9
10100;03/12/2021;17;28.2;40;952.8
10100;03/12/2021;18;28.2;36;953
10100;03/12/2021;19;26.8;35;953.7
10100;03/12/2021;20;25.8;26;954.8
10100;03/12/2021;21;24;40;956.1
10100;03/12/2021;22;22;53;957
10100;03/12/2021;23;21.7;55;957.4
10100;04/12/2021;0;18.8;64;957.7
10100;04/12/2021;1;20;69;957.6
10100;04/12/2021;2;19.9;74;957.6
10100;04/12/2021;3;20.3;63;958.1
10100;04/12/2021;4;19.5;79;958.2
10100;04/12/2021;5;18;83;958.6
10100;04/12/2021;6;17.3;87;959.4
10100;04/12/2021;7;18.6;82;960.2
10100;04/12/2021;8;19.3;72;960.6
10100;04/12/2021;9;20;75;961.2
10100;04/12/2021;10;21.7;73;960.9
10100;04/12/2021;11;23.2;66;960.4
10100;04/12/2021;12;24.8;59;960
10100;04/12/2021;13;25.7;53;959.4
10100;04/12/2021;14;26.2;50;959
10100;04/12/2021;15;26.3;51;958.5
10100;04/12/2021;16;26.6;48;958.2
10100;04/12/2021;17;26;50;958.4
10100;04/12/2021;18;26.4;49;958.2
10100;04/12/2021;19;25.4;53;958.6
10100;04/12/2021;20;24.1;62;959.4
10100;04/12/2021;21;23;70;960.4
10100;04/12/2021;22;22.3;81;961.4
10100;04/12/2021;23;22.1;75;962.2
10100;05/12/2021;0;21.3;83;962.5
10100;05/12/2021;1;21.4;77;962.9
10100;05/12/2021;2;20.5;83;962.9
10100;05/12/2021;3;19.5;85;962.9
10100;05/12/2021;4;18.6;85;962.6
10100;05/12/2021;5;18.3;87;962.8
10100;05/12/2021;6;18.2;87;963
10100;05/12/2021;7;18.2;87;963.4
10100;05/12/2021;8;18.2;87;963.6
10100;05/12/2021;9;18.4;87;964.2
10100;05/12/2021;10;20.1;81;964.2
10100;05/12/2021;11;20.6;77;964.1
10100;05/12/2021;12;21.6;74;963.8
10100;05/12/2021;13;22;72;963.3
10100;05/12/2021;14;22;73;963
10100;05/12/2021;15;22.4;70;962.8
10100;05/12/2021;16;22.8;70;962.5
10100;05/12/2021;17;22.6;72;962.1
10100;05/12/2021;18;22.4;73;961.8
10100;05/12/2021;19;22.3;70;961.8
10100;05/12/2021;20;22;71;962.2
10100;05/12/2021;21;21.8;72;962.6
10100;05/12/2021;22;21.3;74;963.4
10100;05/12/2021;23;20.8;75;963.8
10100;06/12/2021;0;20.6;77;963.8
10100;06/12/2021;1;19.7;80;963.4
10100;06/12/2021;2;19;88;963
10100;06/12/2021;3;18.2;92;962.5
10100;06/12/2021;4;17.2;92;962.4
10100;06/12/2021;5;17.4;92;962.4
10100;06/12/2021;6;17.8;93;963
10100;06/12/2021;7;18.2;92;963.8
10100;06/12/2021;8;18.4;92;964.2
10100;06/12/2021;9;18.4;93;964.6
10100;06/12/2021;10;19;89;964.5
10100;06/12/2021;11;20.7;82;964.2
10100;06/12/2021;12;22;75;963.8
10100;06/12/2021;13;23.2;71;963.3
10100;06/12/2021;14;25.4;64;962.6
10100;06/12/2021;15;27;58;961.6
10100;06/12/2021;16;28.6;53;960.6
10100;06/12/2021;17;27.9;54;960.1
10100;06/12/2021;18;28.2;52;959.6
10100;06/12/2021;19;26.9;53;959.8
10100;06/12/2021;20;25.2;59;960.2
10100;06/12/2021;21;22.3;73;960.6
10100;06/12/2021;22;21.4;76;961.7
10100;06/12/2021;23;19.4;80;962.2
10100;07/12/2021;0;20.2;82;962.2
10100;07/12/2021;1;19.2;82;961.8
10100;07/12/2021;2;18.4;84;961
10100;07/12/2021;3;18;88;960.5
10100;07/12/2021;4;17.1;91;960.2
10100;07/12/2021;5;17;92;960.2
10100;07/12/2021;6;17;92;960.5
10100;07/12/2021;7;17.2;92;960.5
10100;07/12/2021;8;22;75;960.8
10100;07/12/2021;9;24;64;960.8
10100;07/12/2021;10;26.2;54;960.4
10100;07/12/2021;11;27.4;46;959.8
10100;07/12/2021;12;29.2;43;959.3
10100;07/12/2021;13;29.4;40;958.4
10100;07/12/2021;14;30.2;37;957.6
10100;07/12/2021;15;30.8;35;956.6
10100;07/12/2021;16;31.2;33;955.7
10100;07/12/2021;17;31.2;33;954.9
10100;07/12/2021;18;30.2;35;954.2
10100;07/12/2021;19;28.9;38;954.4
10100;07/12/2021;20;26.6;42;954.9
10100;07/12/2021;21;23.9;51;955.3
10100;07/12/2021;22;21.3;62;955.8
10100;07/12/2021;23;20;68;956.8
10100;08/12/2021;0;18.9;74;957.2
10100;08/12/2021;1;19.9;68;956.6
10100;08/12/2021;2;18.4;73;956.5
10100;08/12/2021;3;19.9;65;956.2
10100;08/12/2021;4;17.2;78;956.2
10100;08/12/2021;5;18.1;76;956.4
10100;08/12/2021;6;16.3;84;957.4
10100;08/12/2021;7;19.1;75;958.2
10100;08/12/2021;8;21.9;69;959.2
10100;08/12/2021;9;22.7;64;959.6
10100;08/12/2021;10;22.7;59;959.6
10100;08/12/2021;11;25.2;47;959.4
10100;08/12/2021;12;27.5;46;958.9
10100;08/12/2021;13;27.3;45;958.6
10100;08/12/2021;14;29.2;42;958.2
10100;08/12/2021;15;29.2;41;957.7
10100;08/12/2021;16;28.2;40;957.2
10100;08/12/2021;17;27.9;43;957
10100;08/12/2021;18;28.6;46;956.8
10100;08/12/2021;19;28;48;957
10100;08/12/2021;20;26.2;43;957.8
10100;08/12/2021;21;25.2;53;958.6
10100;08/12/2021;22;23.7;66;959
10100;08/12/2021;23;22;74;959.2
10100;09/12/2021;0;22;75;960.6
10100;09/12/2021;1;20.3;88;960.8
10100;09/12/2021;2;19.7;90;960.4
10100;09/12/2021;3;19.3;92;959.4
10100;09/12/2021;4;19.2;92;959
10100;09/12/2021;5;19.2;91;959
10100;09/12/2021;6;19.2;92;959.8
10100;09/12/2021;7;20;86;960.2
10100;09/12/2021;8;19;91;960.5
10100;09/12/2021;9;19;92;960.6
10100;09/12/2021;10;19.2;91;960.5
10100;09/12/2021;11;19.4;89;960.2
10100;09/12/2021;12;19.3;90;960
10100;09/12/2021;13;19.1;88;959.7
10100;09/12/2021;14;19.2;89;959.4
10100;09/12/2021;15;18.8;85;959
10100;09/12/2021;16;18.6;87;958.5
10100;09/12/2021;17;18.8;83;958
10100;09/12/2021;18;19;85;957.8
10100;09/12/2021;19;18.8;84;958
10100;09/12/2021;20;18.2;88;958.6
10100;09/12/2021;21;18.3;89;958.9
10100;09/12/2021;22;18.5;88;959.4
10100;09/12/2021;23;18.5;88;959
10100;10/12/2021;0;17.7;95;959.6
10100;10/12/2021;1;17.3;98;958.6
10100;10/12/2021;2;17.3;98;957.4
10100;10/12/2021;3;17.3;98;957
10100;10/12/2021;4;17.2;98;956.2
10100;10/12/2021;5;17.2;95;957
10100;10/12/2021;6;16.9;98;957.2
10100;10/12/2021;7;17.5;97;957.4
10100;10/12/2021;8;17.6;97;957.7
10100;10/12/2021;9;17.8;96;957.8
10100;10/12/2021;10;19;92;957.4
10100;10/12/2021;11;19.6;91;957
10100;10/12/2021;12;19.6;92;956.9
10100;10/12/2021;13;19.9;88;956.6
10100;10/12/2021;14;20;87;955.8
10100;10/12/2021;15;20.2;80;954.8
10100;10/12/2021;16;21;74;954.1
10100;10/12/2021;17;21.2;79;953.3
10100;10/12/2021;18;17.1;82;952.6
10100;10/12/2021;19;20;83;952.2
10100;10/12/2021;20;19.8;82;952.5
10100;10/12/2021;21;19.7;92;952.6
10100;10/12/2021;22;19.3;95;953.4
10100;10/12/2021;23;18.8;95;953.3
10100;11/12/2021;0;17.6;94;952.5
10100;11/12/2021;1;17.6;97;952
10100;11/12/2021;2;18;97;951.2
10100;11/12/2021;3;17.8;98;950.6
10100;11/12/2021;4;17.1;96;950.2
10100;11/12/2021;5;16.7;93;950.2
10100;11/12/2021;6;16.6;96;950.2
10100;11/12/2021;7;17.1;94;950.2
10100;11/12/2021;8;18.4;90;950.5
10100;11/12/2021;9;21.8;75;950.5
10100;11/12/2021;10;23.6;69;950
10100;11/12/2021;11;26.6;54;949.6
10100;11/12/2021;12;28.5;51;949
10100;11/12/2021;13;29.1;48;948
10100;11/12/2021;14;29.8;46;947.2
10100;11/12/2021;15;30;45;946.2
10100;11/12/2021;16;31;41;945.3
10100;11/12/2021;17;30;40;944.5
10100;11/12/2021;18;29.9;45;943.8
10100;11/12/2021;19;28.8;48;943.8
10100;11/12/2021;20;25.3;67;944.6
10100;11/12/2021;21;23.3;73;945.4
10100;11/12/2021;22;21.7;79;946.6
10100;11/12/2021;23;21.6;80;947
10100;12/12/2021;0;21;83;947.2
10100;12/12/2021;1;21.6;78;946.6
10100;12/12/2021;2;20.2;84;946.2
10100;12/12/2021;3;18.3;89;945.6
10100;12/12/2021;4;17.3;93;945
10100;12/12/2021;5;18.3;93;945
10100;12/12/2021;6;18.1;92;946.1
10100;12/12/2021;7;19.7;86;949.8
10100;12/12/2021;8;17.6;81;951.4
10100;12/12/2021;9;17.2;82;951.7
10100;12/12/2021;10;17.6;80;951.6
10100;12/12/2021;11;17.8;80;951.8
10100;12/12/2021;12;19.3;74;951
10100;12/12/2021;13;19.7;74;950.6
10100;12/12/2021;14;20.3;71;949.7
10100;12/12/2021;15;21;75;948.8
10100;12/12/2021;16;21.2;74;948.2
10100;12/12/2021;17;21.4;72;948.6
10100;12/12/2021;18;21.1;77;948.2
10100;12/12/2021;19;20.4;80;948.8
10100;12/12/2021;20;19.8;86;949.3
10100;12/12/2021;21;19.6;89;950.2
10100;12/12/2021;22;18.8;89;952.1
10100;12/12/2021;23;18.4;92;953.6
10100;13/12/2021;0;18.2;94;955
10100;13/12/2021;1;17.2;95;954
10100;13/12/2021;2;17;95;953.4
10100;13/12/2021;3;17.2;95;953.8
10100;13/12/2021;4;17.5;92;954
10100;13/12/2021;5;17.6;96;956.1
10100;13/12/2021;6;17.3;97;955.4
10100;13/12/2021;7;18;97;956.8
10100;13/12/2021;8;18.5;97;957.6
10100;13/12/2021;9;19;95;958.1
10100;13/12/2021;10;16.7;95;958.9
10100;13/12/2021;11;18;83;958.8
10100;13/12/2021;12;19.6;70;958.9
10100;13/12/2021;13;20.9;64;958.5
10100;13/12/2021;14;21.2;64;957.8
10100;13/12/2021;15;22.4;62;957
10100;13/12/2021;16;23;62;956.8
10100;13/12/2021;17;22.6;61;956.4
10100;13/12/2021;18;23.2;57;955.8
10100;13/12/2021;19;22.6;66;955.6
10100;13/12/2021;20;21.3;76;955.4
10100;13/12/2021;21;18.8;83;955.8
10100;13/12/2021;22;19.2;82;956.6
10100;13/12/2021;23;19.1;82;957.6
10100;14/12/2021;0;19;85;957.6
10100;14/12/2021;1;19.2;85;957.4
10100;14/12/2021;2;18.8;89;956.8
10100;14/12/2021;3;18.7;89;956.4
10100;14/12/2021;4;16.7;87;955.7
10100;14/12/2021;5;16.4;93;955.8
10100;14/12/2021;6;16;94;956.1
10100;14/12/2021;7;16.9;91;956.2
10100;14/12/2021;8;20.6;79;956.5
10100;14/12/2021;9;21.5;74;956.8
10100;14/12/2021;10;22.6;71;956.9
10100;14/12/2021;11;23.3;69;956.8
10100;14/12/2021;12;25;64;956.4
10100;14/12/2021;13;25.4;63;955.8
10100;14/12/2021;14;26.4;58;955.4
10100;14/12/2021;15;28.5;48;954.6
10100;14/12/2021;16;28;49;954.4
10100;14/12/2021;17;29;49;954
10100;14/12/2021;18;20.5;73;956.2
10100;14/12/2021;19;18.3;78;957.2
10100;14/12/2021;20;17.7;80;957.3
10100;14/12/2021;21;16.2;88;957
10100;14/12/2021;22;17.3;82;959.2
10100;14/12/2021;23;16.6;91;960
10100;15/12/2021;0;16.3;93;960.6
10100;15/12/2021;1;16.7;88;960.4
10100;15/12/2021;2;17;81;958.9
10100;15/12/2021;3;17.2;81;958.1
10100;15/12/2021;4;16.6;84;957.8
10100;15/12/2021;5;15.5;93;958.5
10100;15/12/2021;6;15.2;94;959.3
10100;15/12/2021;7;14.8;94;958.6
10100;15/12/2021;8;15.4;91;960.2
10100;15/12/2021;9;15.6;91;961
10100;15/12/2021;10;17.1;83;960.8
10100;15/12/2021;11;19.4;75;959.8
10100;15/12/2021;12;19.4;75;959.8
10100;15/12/2021;13;24.4;55;958.8
10100;15/12/2021;14;26.1;50;958.1
10100;15/12/2021;15;27;54;957.4
10100;15/12/2021;16;27.4;52;957
10100;15/12/2021;17;27.4;52;957
10100;15/12/2021;18;26.8;53;956.1
10100;15/12/2021;19;25.6;61;956.2
10100;15/12/2021;20;24.9;62;956.6
10100;15/12/2021;21;23.7;67;957.4
10100;15/12/2021;22;23.4;63;958.6
10100;15/12/2021;23;22.8;70;959.4
10100;16/12/2021;0;21.4;69;959.8
10100;16/12/2021;1;19.6;91;959.7
10100;16/12/2021;2;19.2;81;959.4
10100;16/12/2021;3;17.4;89;959.2
10100;16/12/2021;4;16.4;93;958.9
10100;16/12/2021;5;15.6;87;959
10100;16/12/2021;6;15.8;96;959.3
10100;16/12/2021;7;17.8;89;959.7
10100;16/12/2021;8;20.9;76;960.2
10100;16/12/2021;9;22.8;63;960.1
10100;16/12/2021;10;24.3;59;959.8
10100;16/12/2021;11;25.5;57;959.6
10100;16/12/2021;12;27.3;50;959.3
10100;16/12/2021;13;28.3;45;958.8
10100;16/12/2021;14;30.1;43;958.1
10100;16/12/2021;15;30.3;38;957.4
10100;16/12/2021;16;30.4;38;956.6
10100;16/12/2021;17;30.6;34;955.7
10100;16/12/2021;18;30.5;33;955.6
10100;16/12/2021;19;29.3;38;955.7
